customer_cif,customer_name,customer_type,customer_entity_type,date_of_birth,father_spouse_name,nationality,citizenship,residency,tax_residency,pan,aadhaar,aadhaar_masked,identification_doc_no,mobile_number,email_id,address_individual,state,city,address_lat,address_lon,occupation_industry,annual_income,professional_experience_years,source_of_funds,_nri_country,customer_risk_score,pep_flag,hni_flag,minor_flag,non_face_to_face_flag,vkyc_flag,cif_creation_date,kyc_update_date,date_of_incorporation,place_of_incorporation,beneficial_owner_types,passive_nfe,address_registered_office,address_place_of_business,address_beneficial_owners,entity_identification_doc_no,cif_beneficial_owners,name_beneficial_owners
459601492545,Naveen Chauhan,Individual,Individual,11-03-1961,Varun Gupta,Indian,Indian,Resident,India,VZVPI5448T,567987844043,XXXX-XXXX-9965,AADHAAR-7310XXXX8779,9003770030,naveen.chauhan711@rediffmail.com,"100, Gandhi Nagar, Jalandhar, Punjab - 942927",Punjab,Jalandhar,23.164425,77.539593,Salaried - Banking,1503438,22,Rental Income,,High,N,N,N,N,N,25-03-2023,28-02-2025,,,,,,,,,,
613435856196,Vikram Mukherjee,Individual,Individual,29-03-1992,Vivek Reddy,Indian,Indian,Resident,India,CFVPT7344R,426669611132,XXXX-XXXX-4269,AADHAAR-5985XXXX3257,6150479001,vikram.mukherjee190@rediffmail.com,"57, Ring Road, Hubli, Karnataka - 243557",Karnataka,Hubli,20.988903,77.099623,Salaried - Government,1534768,39,Salary,,High,N,N,N,N,N,15-06-2022,21-02-2025,,,,,,,,,,
225463681473,Sunita Yadav,Individual,Individual,19-10-1979,Aditya Rao,Indian,Indian,Resident,India,FNYPI1399U,335199527994,XXXX-XXXX-9558,AADHAAR-9198XXXX7682,6116854818,sunita.yadav187@outlook.com,"114, NH Highway, Patna, Bihar - 959722",Bihar,Patna,25.594404,85.104856,Agriculture,1905064,15,Family Support,,Medium,N,N,N,N,N,13-11-2017,31-07-2022,,,,,,,,,,
657611856823,Bhavna Das,Individual,Individual,18-02-1999,Vivek Agarwal,Indian,Indian,Resident,India,YOBPM4146D,210421904781,XXXX-XXXX-4322,AADHAAR-3017XXXX3323,7560028001,bhavna.das778@gmail.com,"69, MG Road, Warangal, Telangana - 643657",Telangana,Warangal,18.934091,81.163422,Student,207745,35,Pension,,Low,N,N,N,N,N,07-12-2023,18-12-2024,,,,,,,,,,
418774746940,Nisha Bhat,Individual,Individual,25-09-1963,Nikhil Gupta,Indian,Indian,Resident,India,QGWPB4384D,527686467885,XXXX-XXXX-5519,AADHAAR-6228XXXX1663,6680529393,nisha.bhat3@gmail.com,"375, Park Street, Nagpur, Maharashtra - 765678",Maharashtra,Nagpur,17.776508,75.893268,Doctor,292341,22,Agriculture Income,,Low,N,N,N,Y,N,10-07-2023,03-10-2024,,,,,,,,,,
318970519533,Anita Gupta,Individual,Individual,11-10-1979,Rohan Sen,Indian,Dual - Indian/OM,NRI,Other,RZOPR6690Z,694228339652,XXXX-XXXX-7037,AADHAAR-9767XXXX1993,9572961095,anita.gupta677@hotmail.com,"301, Station Road, Gwalior, Madhya Pradesh - 442425",Madhya Pradesh,Gwalior,24.411205,77.879311,Consultant,1252484,34,Investment Returns,OM,High,N,N,N,N,N,03-01-2017,11-11-2020,,,,,,,,,,
875654606447,Global Associates,Non-Individual,HUF,,,Indian,,Resident,India,VRETC7720M,,,,8980150785,global594@gmail.com,,Madhya Pradesh,Gwalior,20.533522,82.308829,Retail,402763455,,Investment,,Low,N,N,N,N,N,22-05-2021,30-11-2022,07-04-2012,"Gwalior, Madhya Pradesh",Shareholding > 25%,N,"35 Corporate Park, Gwalior, Madhya Pradesh - 451908","Plot 429, Industrial Area, Gwalior, Madhya Pradesh","60, Residential Colony, Gwalior, Madhya Pradesh",U15855AT1997PTC940715,680741413688,Vandana Iyer
540273707754,Sneha Patel,Individual,Individual,22-03-1989,Sandeep Mukherjee,Indian,Indian,Resident,India,AYVPV6424M,550878914432,XXXX-XXXX-2087,AADHAAR-7708XXXX8222,9179527665,sneha.patel224@gmail.com,"108, Gandhi Nagar, Muzaffarpur, Bihar - 523869",Bihar,Muzaffarpur,19.830777,79.085891,Salaried - Banking,476840,13,Salary,,Low,N,N,N,N,N,14-07-2015,10-09-2018,,,,,,,,,,
674892568663,Jyoti Shah,Individual,Individual,15-10-2011,Akash Verma,Indian,Indian,Resident,India,BMTPW9444W,387244915681,XXXX-XXXX-3272,AADHAAR-9109XXXX9848,6157928901,jyoti.shah318@yahoo.co.in,"10, Ring Road, Bengaluru, Karnataka - 432188",Karnataka,Bengaluru,12.946022,77.560715,Self-Employed - Professional,133797,0,Salary,,Low,N,N,Y,N,N,20-11-2019,29-09-2020,,,,,,,,,,
326019483869,Swati Malhotra,Individual,Individual,07-04-1966,Ravi Chatterjee,Indian,Indian,Resident,India,AJAPE8432D,761835419995,XXXX-XXXX-2964,AADHAAR-9212XXXX9585,8830635772,swati.malhotra857@rediffmail.com,"337, NH Highway, Kozhikode, Kerala - 413028",Kerala,Kozhikode,19.16957,75.36222,Freelancer,455842,16,Agriculture Income,,Low,N,N,N,Y,Y,29-06-2018,28-04-2024,,,,,,,,,,
137152303372,Sanjay Chatterjee,Individual,Individual,25-12-1968,Amit Rao,Indian,Indian,Resident,India,GONPW2976F,471930447489,XXXX-XXXX-6825,AADHAAR-4342XXXX3113,8617354469,sanjay.chatterjee306@outlook.com,"12, Station Road, Rohini, Delhi - 760429",Delhi,Rohini,18.070324,80.472082,Salaried - Banking,7196305,17,Family Support,,High,Y,N,N,Y,Y,17-04-2017,06-03-2018,,,,,,,,,,
835928981411,Bharat Exports,Non-Individual,Society,,,Indian,,Resident,India,BZXHI1213M,,,,6486697323,bharat915@outlook.com,,Maharashtra,Mumbai,19.088904,72.832673,Construction,194954169,,Trading Profits,,Low,N,N,N,N,N,25-05-2024,05-01-2025,22-07-2011,"Mumbai, Maharashtra",Control through other means,Y,"100 Corporate Park, Mumbai, Maharashtra - 594414","Plot 210, Industrial Area, Mumbai, Maharashtra","28, Residential Colony, Mumbai, Maharashtra",U63140DM1993PTC322710,624241033659,Aditi Sen
486713920292,Anita Sharma,Individual,Individual,08-11-2004,Nikhil Deshmukh,Indian,Indian,Resident,India,ANMPY8052P,330469126523,XXXX-XXXX-4499,AADHAAR-4380XXXX5969,6367066051,anita.sharma476@gmail.com,"33, Nehru Place, Noida, Uttar Pradesh - 398397",Uttar Pradesh,Noida,21.699929,82.781799,Self-Employed - Retail,761145,5,Investment Returns,,Medium,N,N,N,N,Y,28-06-2017,14-11-2021,,,,,,,,,,
828704549845,Asha Gupta,Individual,Individual,19-03-1998,Deepak Gupta,Indian,Indian,Resident,India,WAWPQ4739W,344434654485,XXXX-XXXX-1412,AADHAAR-7154XXXX6748,9150712884,asha.gupta470@gmail.com,"357, Park Street, Kozhikode, Kerala - 699100",Kerala,Kozhikode,23.241196,73.186703,Business Owner,1739494,18,Salary,,Medium,N,N,N,Y,Y,10-09-2018,24-02-2025,,,,,,,,,,
234407327865,Rohan Reddy,Individual,Individual,28-11-2006,Rajesh Shah,Indian,Indian,Resident,India,AUTPH3204A,786090867058,XXXX-XXXX-3669,AADHAAR-8912XXXX7952,6596696368,rohan.reddy326@rediffmail.com,"35, NH Highway, Durgapur, West Bengal - 118506",West Bengal,Durgapur,17.135655,79.691247,Agriculture,125037,37,Rental Income,,Low,N,N,N,N,N,10-03-2022,06-10-2022,,,,,,,,,,
959673835002,Akash Pandey,Individual,Individual,25-02-1960,Naveen Pillai,Indian,Indian,Resident,India,WLGPW7269R,587496260759,XXXX-XXXX-7038,AADHAAR-2963XXXX4299,7716728626,akash.pandey629@gmail.com,"233, Park Street, Patna, Bihar - 407461",Bihar,Patna,25.620965,85.164241,Salaried - IT,348882,10,Pension,,Low,N,N,N,N,N,24-10-2020,21-12-2024,,,,,,,,,,
275673857160,Lata Deshmukh,Individual,Individual,16-09-2000,Pranav Chatterjee,Indian,Indian,Resident,India,DONPZ0201K,996389743861,XXXX-XXXX-0155,AADHAAR-8067XXXX5733,6401295796,lata.deshmukh418@yahoo.co.in,"44, Nehru Place, Amritsar, Punjab - 701407",Punjab,Amritsar,15.599885,82.42758,Salaried - Banking,498254,9,Pension,,Low,N,N,N,N,N,23-04-2020,20-09-2020,,,,,,,,,,
805326196611,Harsh Banerjee,Individual,Individual,05-01-1988,Suresh Banerjee,Indian,Indian,Resident,India,RCHPK9633R,890722091601,XXXX-XXXX-3739,AADHAAR-5018XXXX2858,6248798122,harsh.banerjee437@gmail.com,"179, Nehru Place, Pune, Maharashtra - 981895",Maharashtra,Pune,18.494962,73.888,Doctor,131318,22,Salary,,Low,N,N,N,N,N,05-08-2020,25-08-2020,,,,,,,,,,
956562969001,Arjun Das,Individual,Individual,12-09-2003,Anil Kumar,Indian,Indian,Resident,India,ONMPO9278U,707157687640,XXXX-XXXX-9449,AADHAAR-9520XXXX4917,8292266976,arjun.das429@outlook.com,"412, Ring Road, Jaipur, Rajasthan - 430645",Rajasthan,Jaipur,26.883606,75.737054,Self-Employed - Retail,107830,16,Pension,,Low,N,N,N,Y,N,09-10-2021,08-01-2022,,,,,,,,,,
297190678643,Pranav Nair,Individual,Individual,29-01-1982,Pradeep Pillai,Indian,Indian,Resident,India,XUYPI4064Z,595905711127,XXXX-XXXX-0191,AADHAAR-3433XXXX5934,8546675571,pranav.nair823@outlook.com,"304, Station Road, Dwarka, Delhi - 278450",Delhi,Dwarka,18.905765,75.527524,Salaried - Banking,69703222,37,Agriculture Income,,Low,N,Y,N,Y,N,22-06-2022,20-04-2023,,,,,,,,,,
237709173874,Ravi Sharma,Individual,Individual,21-07-2001,Sandeep Agarwal,Indian,Indian,Resident,India,SREPF8437L,643893657648,XXXX-XXXX-5735,AADHAAR-4796XXXX7897,8656252167,ravi.sharma251@hotmail.com,"439, Ring Road, Coimbatore, Tamil Nadu - 313056",Tamil Nadu,Coimbatore,24.299331,79.463886,Business Owner,206932,35,Investment Returns,,Low,N,N,N,Y,Y,14-11-2018,21-02-2019,,,,,,,,,,
130079195114,Rohan Kapoor,Individual,Individual,12-04-1974,Mohit Rao,Indian,Indian,Resident,India,MBNPY2953O,406431370072,XXXX-XXXX-1660,AADHAAR-5522XXXX4268,7909546988,rohan.kapoor314@outlook.com,"401, Station Road, Patna, Bihar - 649565",Bihar,Patna,25.583,85.163214,Salaried - IT,1793696,1,Family Support,,Medium,N,N,N,N,N,16-09-2015,16-03-2018,,,,,,,,,,
524788805535,Golden Ventures,Non-Individual,LLP,,,Indian,,Resident,India,GQPHH2155Y,,,,6415482898,golden442@hotmail.com,,Rajasthan,Jaipur,26.927077,75.796935,Construction,66584835,,Government Grant,,Low,N,N,N,N,N,14-06-2024,04-11-2024,14-11-2003,"Jaipur, Rajasthan",Senior Managing Official,N,"97 Corporate Park, Jaipur, Rajasthan - 153711","Plot 229, Industrial Area, Jaipur, Rajasthan","504, Residential Colony, Jaipur, Rajasthan",U74185XE2004PTC103969,816006431169,Divya Joshi
209939037988,United Services,Non-Individual,Trust,,,Indian,,Resident,India,DPPFM1172B,,,,7076607023,united847@hotmail.com,,Delhi,New Delhi,28.648956,77.242621,Financial Services,474079213,,Investment,,Low,N,N,N,N,N,14-01-1997,20-04-2006,13-08-1992,"New Delhi, Delhi",Senior Managing Official,Y,"32 Corporate Park, New Delhi, Delhi - 282552","Plot 68, Industrial Area, New Delhi, Delhi","237, Residential Colony, New Delhi, Delhi",U98513YL2015PTC326631,452475526747,Neha Mehta
317827708370,Yash Pillai,Individual,Individual,02-02-1979,Aditya Chatterjee,Indian,Indian,Resident,India,CDKPU4375K,812669241811,XXXX-XXXX-0480,AADHAAR-6538XXXX1890,8540194179,yash.pillai684@yahoo.co.in,"326, Ring Road, Agra, Uttar Pradesh - 487526",Uttar Pradesh,Agra,24.786287,81.993597,Consultant,121962,30,Investment Returns,,Low,N,N,N,Y,N,03-04-2022,01-06-2022,,,,,,,,,,
189903418942,Nisha Kumar,Individual,Individual,25-10-1975,Yash Malhotra,Indian,Indian,Resident,India,SOQPR3086N,906777719911,XXXX-XXXX-3310,AADHAAR-9999XXXX0808,6347912857,nisha.kumar285@rediffmail.com,"90, Ring Road, Saket, Delhi - 310358",Delhi,Saket,17.896465,77.706114,Lawyer,390546,40,Salary,,Low,N,N,N,N,N,24-09-2020,25-12-2020,,,,,,,,,,
271662753200,Vandana Shah,Individual,Individual,12-03-1997,Naveen Malhotra,Indian,Indian,Resident,India,JBCPW0041C,964412261186,XXXX-XXXX-5727,AADHAAR-9771XXXX7786,6035171759,vandana.shah246@hotmail.com,"306, Ring Road, Bengaluru, Karnataka - 334710",Karnataka,Bengaluru,12.929332,77.59348,Student,1819628,19,Agriculture Income,,Medium,N,N,N,N,N,13-02-2024,29-02-2024,,,,,,,,,,
634378734167,Aditi Sen,Individual,Individual,17-08-1962,Varun Singh,Indian,Indian,Resident,India,SNNPW1249Z,905848317692,XXXX-XXXX-0915,AADHAAR-4089XXXX5220,9187689730,aditi.sen885@hotmail.com,"68, Park Street, Hubli, Karnataka - 767886",Karnataka,Hubli,16.882744,80.242268,Business Owner,2136962,38,Family Support,,Medium,N,N,N,N,N,27-05-2015,03-06-2018,,,,,,,,,,
808119477060,Ashish Shah,Individual,Individual,20-03-1983,Ravi Joshi,Indian,Indian,Resident,India,LTJPX3869Q,493769501597,XXXX-XXXX-1174,AADHAAR-5753XXXX3073,9092732225,ashish.shah155@yahoo.co.in,"154, Ring Road, Hubli, Karnataka - 477031",Karnataka,Hubli,23.139109,77.70929,Salaried - Government,1499555,17,Agriculture Income,,Medium,N,N,N,Y,Y,30-10-2022,06-11-2023,,,,,,,,,,
253974089324,Aditi Shah,Individual,Individual,23-12-1961,Ankit Nair,Indian,Indian,Resident,India,ADFPV1331P,638730143018,XXXX-XXXX-2525,AADHAAR-8919XXXX3067,6609848363,aditi.shah723@hotmail.com,"186, Gandhi Nagar, Pune, Maharashtra - 792648",Maharashtra,Pune,18.526785,73.886893,Salaried - Banking,1316115,23,Pension,,High,N,N,N,N,N,13-02-2016,14-06-2024,,,,,,,,,,
829745494536,Rohan Chatterjee,Individual,Individual,21-11-1970,Vikram Yadav,Indian,Indian,Resident,India,NHZPL6117Y,481039753892,XXXX-XXXX-4781,AADHAAR-9136XXXX6307,9210914887,rohan.chatterjee175@rediffmail.com,"498, Nehru Place, Hyderabad, Telangana - 772467",Telangana,Hyderabad,17.422229,78.485298,Salaried - Banking,212882,40,Salary,,Low,N,N,N,N,N,27-02-2018,06-08-2024,,,,,,,,,,
380936992168,Varun Banerjee,Individual,Individual,08-05-1988,Kiran Kapoor,Indian,Indian,Resident,India,LSMPR3164L,507994013710,XXXX-XXXX-5619,AADHAAR-9147XXXX0993,9355869887,varun.banerjee528@hotmail.com,"28, Station Road, Jalandhar, Punjab - 443816",Punjab,Jalandhar,16.400002,73.452731,Salaried - IT,105903,38,Pension,,Low,N,N,N,N,Y,20-07-2016,31-05-2024,,,,,,,,,,
184623192709,Varun Tiwari,Individual,Individual,30-04-1985,Suresh Mishra,Indian,Indian,Resident,India,ODNPA2905L,932935863461,XXXX-XXXX-0911,AADHAAR-6466XXXX2209,9751439270,varun.tiwari42@outlook.com,"444, NH Highway, Patna, Bihar - 282342",Bihar,Patna,25.652607,85.102195,Self-Employed - Professional,132483,9,Rental Income,,Low,N,N,N,N,N,30-10-2015,06-12-2024,,,,,,,,,,
564734089739,Sanjay Pandey,Individual,Individual,21-12-2000,Pranav Mehta,Indian,Indian,Resident,India,INVPX7155J,607815978836,XXXX-XXXX-4544,AADHAAR-6678XXXX6291,9856799960,sanjay.pandey345@yahoo.co.in,"389, MG Road, Gwalior, Madhya Pradesh - 250965",Madhya Pradesh,Gwalior,23.06627,82.115014,Student,483301,18,Salary,,Low,N,N,N,Y,N,12-05-2019,03-01-2022,,,,,,,,,,
181425257728,Rekha Shah,Individual,Individual,18-11-1999,Ravi Malhotra,Indian,Dual - Indian/OM,NRI,Other,MNHPR5585K,806021544696,XXXX-XXXX-2607,AADHAAR-6208XXXX3719,7578165006,rekha.shah85@outlook.com,"82, Ring Road, Durgapur, West Bengal - 950938",West Bengal,Durgapur,15.799198,78.883821,Freelancer,248856,29,Rental Income,OM,Low,N,N,N,Y,N,13-09-2016,07-06-2021,,,,,,,,,,
945308404656,Sunita Tiwari,Individual,Individual,04-12-1968,Sachin Sen,Indian,Indian,Resident,India,NELPJ9295E,263098765922,XXXX-XXXX-7705,AADHAAR-5911XXXX7687,6576842240,sunita.tiwari576@gmail.com,"248, Ring Road, Saket, Delhi - 431442",Delhi,Saket,16.261291,77.858479,Agriculture,2479682,28,Investment Returns,,Medium,N,N,N,Y,Y,10-04-2024,06-06-2024,,,,,,,,,,
372008039461,Tanvi Deshmukh,Individual,Individual,03-09-2000,Pradeep Sen,Indian,Indian,Resident,India,MRDPK4237X,327058684545,XXXX-XXXX-7772,AADHAAR-8664XXXX2069,9971253317,tanvi.deshmukh410@outlook.com,"371, NH Highway, Kochi, Kerala - 987138",Kerala,Kochi,9.88672,76.274366,Freelancer,352039,28,Pension,,Low,N,N,N,N,N,20-03-2023,09-12-2024,,,,,,,,,,
628797601906,Diamond Capital,Non-Individual,LLP,,,Indian,,Resident,India,MKILM3175A,,,,7973172266,diamond36@rediffmail.com,,Gujarat,Vadodara,18.01338,76.155392,Import/Export,183902098,,Investment,,Low,N,N,N,N,N,21-10-2023,20-09-2024,26-07-2021,"Vadodara, Gujarat",Shareholding > 25%,N,"154 Corporate Park, Vadodara, Gujarat - 445141","Plot 446, Industrial Area, Vadodara, Gujarat","393, Residential Colony, Vadodara, Gujarat",U34514GD1993PTC267522,604712711004,Rajesh Mehta
120715599891,Lata Mukherjee,Individual,Individual,01-08-1963,Mohit Mishra,Indian,Indian,Resident,India,FCUPJ0712C,527480484556,XXXX-XXXX-9487,AADHAAR-9228XXXX5728,7946124334,lata.mukherjee429@outlook.com,"220, Station Road, Agra, Uttar Pradesh - 226184",Uttar Pradesh,Agra,21.083441,77.976427,Salaried - Government,18558826,35,Family Support,,High,N,Y,N,Y,Y,20-10-2020,19-07-2023,,,,,,,,,,
274389949882,Royal Exports,Non-Individual,Sole Proprietorship,,,Indian,,Resident,India,ZOUHE3261J,,,,9180270516,royal442@yahoo.co.in,,Odisha,Bhubaneswar,20.338503,85.82079,IT Services,356159251,,Investment,,Low,N,N,N,N,N,09-09-1996,12-12-2017,20-01-1995,"Bhubaneswar, Odisha",Shareholding > 25%,N,"17 Corporate Park, Bhubaneswar, Odisha - 801194","Plot 233, Industrial Area, Bhubaneswar, Odisha","879, Residential Colony, Bhubaneswar, Odisha",U98020HH2005PTC192607,997551962439,Mohit Sharma
115245407422,Varun Agarwal,Individual,Individual,20-07-1996,Mohit Yadav,Indian,Indian,Resident,India,EMQPD0587J,219114557660,XXXX-XXXX-1905,AADHAAR-4457XXXX4232,7264612834,varun.agarwal576@outlook.com,"225, Nehru Place, Panipat, Haryana - 407846",Haryana,Panipat,16.415945,82.792859,Self-Employed - Professional,296267,33,Business Income,,Low,N,N,N,Y,N,18-05-2023,20-12-2023,,,,,,,,,,
348830675418,Ashish Malhotra,Individual,Individual,28-10-1996,Tushar Mehta,Indian,Indian,Resident,India,VZLPY9080A,455992720867,XXXX-XXXX-2315,AADHAAR-4707XXXX7351,6131487561,ashish.malhotra92@rediffmail.com,"453, Ring Road, New Delhi, Delhi - 376690",Delhi,New Delhi,28.613997,77.221677,Self-Employed - Retail,9402089,35,Business Income,,High,N,N,N,N,Y,24-02-2016,04-10-2023,,,,,,,,,,
783568812616,Pallavi Sharma,Individual,Individual,12-11-2002,Naveen Agarwal,Indian,Indian,Resident,India,KOSPX0801Z,247327245676,XXXX-XXXX-2178,AADHAAR-4492XXXX3377,6809893674,pallavi.sharma525@rediffmail.com,"186, MG Road, Mysuru, Karnataka - 652272",Karnataka,Mysuru,17.021965,74.046855,Business Owner,165924,5,Pension,,Low,N,N,N,N,N,09-02-2020,09-05-2022,,,,,,,,,,
477144606884,Silver Logistics,Non-Individual,LLP,,,Indian,,Resident,India,BQEAH4325J,,,,7503685216,silver345@gmail.com,,Tamil Nadu,Coimbatore,21.484903,80.646261,Real Estate,145795040,,Donations,,Low,N,N,N,N,N,28-02-2010,09-01-2021,10-10-2009,"Coimbatore, Tamil Nadu",Control through other means,N,"169 Corporate Park, Coimbatore, Tamil Nadu - 361581","Plot 493, Industrial Area, Coimbatore, Tamil Nadu","154, Residential Colony, Coimbatore, Tamil Nadu",U77137FT2004PTC616098,326478604111,Nikhil Malhotra
127506642741,Yash Bose,Individual,Individual,14-08-2009,Vivek Das,Indian,Indian,NRI,Other,BIZPD6677N,616308164506,XXXX-XXXX-0920,AADHAAR-2275XXXX4808,9876774208,yash.bose851@hotmail.com,"178, Park Street, Nizamabad, Telangana - 315764",Telangana,Nizamabad,16.740584,74.522027,Salaried - IT,492573,0,Rental Income,AE,Low,N,N,Y,Y,N,04-10-2017,21-02-2023,,,,,,,,,,
292362841830,Geeta Mehta,Individual,Individual,18-02-2005,Naveen Bhat,Indian,Indian,Resident,India,LDSPZ4476M,513371882440,XXXX-XXXX-9213,AADHAAR-9056XXXX6850,7728681321,geeta.mehta531@rediffmail.com,"473, MG Road, Karnal, Haryana - 256013",Haryana,Karnal,18.302895,76.932751,Salaried - IT,140118,31,Pension,,Low,N,N,N,N,N,03-05-2016,13-10-2023,,,,,,,,,,
846988813442,Anita Chatterjee,Individual,Individual,10-08-1974,Tushar Pillai,Indian,Indian,Resident,India,NGIPB3312J,254035901005,XXXX-XXXX-9190,AADHAAR-9333XXXX2491,8370742022,anita.chatterjee994@outlook.com,"100, MG Road, Thrissur, Kerala - 189132",Kerala,Thrissur,25.021337,73.75237,Self-Employed - Professional,50726643,6,Business Income,,Medium,N,Y,N,N,N,13-10-2021,03-01-2022,,,,,,,,,,
434542424825,Pranav Nair,Individual,Individual,15-12-1993,Vivek Malhotra,Indian,Indian,Resident,India,EUEPO4710Z,376238714758,XXXX-XXXX-2154,AADHAAR-9241XXXX8044,9958236552,pranav.nair852@yahoo.co.in,"140, Park Street, Rohini, Delhi - 142060",Delhi,Rohini,19.056635,81.322766,Salaried - IT,1019160,19,Business Income,,Medium,N,N,N,N,N,22-11-2020,01-04-2022,,,,,,,,,,
105646123202,Pallavi Reddy,Individual,Individual,31-01-1998,Ravi Chauhan,Indian,Indian,Resident,India,LBYPO7359A,967253784712,XXXX-XXXX-4345,AADHAAR-8675XXXX0078,6437013938,pallavi.reddy391@rediffmail.com,"260, MG Road, Hubli, Karnataka - 477327",Karnataka,Hubli,15.542016,75.611761,Salaried - Banking,1580894,4,Agriculture Income,,Medium,N,N,N,N,N,10-09-2022,04-10-2023,,,,,,,,,,
585390607891,Shruti Mishra,Individual,Individual,17-05-1972,Aditya Banerjee,Indian,Indian,Resident,India,NISPK9429S,962798240898,XXXX-XXXX-3164,AADHAAR-3878XXXX2251,6870178035,shruti.mishra411@rediffmail.com,"462, Station Road, Bhagalpur, Bihar - 648458",Bihar,Bhagalpur,21.028728,81.650874,Self-Employed - Retail,291328,14,Family Support,,Low,N,N,N,N,N,09-02-2024,14-03-2024,,,,,,,,,,
537701384435,Deepak Rao,Individual,Individual,29-01-1982,Nikhil Kapoor,Indian,Indian,Resident,India,DLEPA3532N,618607879805,XXXX-XXXX-9980,AADHAAR-9654XXXX6916,9933827178,deepak.rao617@gmail.com,"373, Park Street, New Delhi, Delhi - 216456",Delhi,New Delhi,28.611563,77.195198,Retired,818320,12,Agriculture Income,,Medium,N,N,N,Y,N,05-04-2019,01-03-2025,,,,,,,,,,
777442489712,Kavita Banerjee,Individual,Individual,20-07-1960,Suresh Kumar,Indian,Indian,Resident,India,OAHPC9500T,473823398741,XXXX-XXXX-1463,AADHAAR-7465XXXX7058,7896356914,kavita.banerjee197@outlook.com,"177, Ring Road, Varanasi, Uttar Pradesh - 576305",Uttar Pradesh,Varanasi,24.870329,79.229217,Agriculture,445985,30,Rental Income,,Low,N,N,N,Y,N,14-03-2015,21-08-2023,,,,,,,,,,
441009032217,Rahul Sharma,Individual,Individual,29-04-2006,Manoj Shah,Indian,Indian,Resident,India,NGHPP0855O,760045322403,XXXX-XXXX-1936,AADHAAR-2320XXXX1963,6117091243,rahul.sharma315@hotmail.com,"187, Ring Road, Jaipur, Rajasthan - 462058",Rajasthan,Jaipur,26.868074,75.777526,Agriculture,345169,26,Salary,,Low,N,N,N,N,N,22-08-2021,20-05-2024,,,,,,,,,,
191652478350,Star Ventures,Non-Individual,Public Limited,,,Indian,,Resident,India,JHIAD3885W,,,,7411189024,star537@rediffmail.com,,West Bengal,Siliguri,20.380544,79.883076,Hospitality,248803494,,Investment,,Low,N,N,N,N,N,12-03-2021,05-01-2024,15-02-2020,"Siliguri, West Bengal",Senior Managing Official,N,"77 Corporate Park, Siliguri, West Bengal - 185731","Plot 398, Industrial Area, Siliguri, West Bengal","576, Residential Colony, Siliguri, West Bengal",U12163KN2010PTC615719,536559588337,Asha Banerjee
856737135253,Sneha Reddy,Individual,Individual,19-03-1974,Aditya Mehta,Indian,Indian,Resident,India,QVXPS7391B,831634896338,XXXX-XXXX-6755,AADHAAR-2133XXXX1113,7169403644,sneha.reddy815@hotmail.com,"90, NH Highway, Ludhiana, Punjab - 503450",Punjab,Ludhiana,16.289999,80.811607,Self-Employed - Professional,246953,20,Pension,,Low,N,N,N,Y,N,11-06-2020,10-11-2020,,,,,,,,,,
220266943984,Bhavna Rao,Individual,Individual,24-05-1997,Deepak Nair,Indian,Indian,Resident,India,MCXPC4035N,835540907332,XXXX-XXXX-8684,AADHAAR-5895XXXX0863,9055590420,bhavna.rao939@outlook.com,"449, Station Road, Mysuru, Karnataka - 306405",Karnataka,Mysuru,18.416806,80.609833,Consultant,257998,36,Business Income,,Low,N,N,N,N,N,25-08-2021,14-02-2023,,,,,,,,,,
735495654328,Suresh Iyer,Individual,Individual,08-08-1984,Deepak Singh,Indian,Indian,Resident,India,OWDPG8525Q,779208807723,XXXX-XXXX-7115,AADHAAR-8942XXXX0683,7763441811,suresh.iyer698@outlook.com,"316, Ring Road, Surat, Gujarat - 503812",Gujarat,Surat,16.591312,74.751329,Retired,183164,13,Salary,,Low,N,N,N,N,N,28-01-2020,04-03-2020,,,,,,,,,,
796390792134,Pranav Joshi,Individual,Individual,03-11-1978,Ashish Chauhan,Indian,Indian,Resident,India,TITPX7882D,395266149901,XXXX-XXXX-9292,AADHAAR-3310XXXX0259,8653657371,pranav.joshi531@hotmail.com,"176, MG Road, Udaipur, Rajasthan - 487812",Rajasthan,Udaipur,19.30711,74.640983,Self-Employed - Retail,286321,23,Investment Returns,,Low,N,N,N,N,Y,08-09-2015,25-03-2016,,,,,,,,,,
501303864684,Bhavna Pandey,Individual,Individual,27-02-1970,Manoj Iyer,Indian,Indian,Resident,India,UPKPN2514P,942602243908,XXXX-XXXX-6978,AADHAAR-9348XXXX7023,7216811628,bhavna.pandey57@rediffmail.com,"173, Station Road, Salem, Tamil Nadu - 311999",Tamil Nadu,Salem,21.957839,78.302156,Business Owner,228314,12,Pension,,Low,N,N,N,N,N,20-12-2023,07-11-2024,,,,,,,,,,
675927340517,Ankit Singh,Individual,Individual,15-01-1971,Anil Sen,Indian,Indian,Resident,India,MCOPX0339G,690170082846,XXXX-XXXX-8274,AADHAAR-6984XXXX1185,8718148978,ankit.singh176@hotmail.com,"427, Gandhi Nagar, Agra, Uttar Pradesh - 751146",Uttar Pradesh,Agra,18.346975,80.899258,Retired,359796,37,Investment Returns,,Low,N,N,N,Y,N,20-02-2024,19-06-2024,,,,,,,,,,
